,name,url,price_currency,total_price_amount,distance_city_center_km,score,n_comments,close_to_metro,sustainability_cert,room_type,double_bed,single_bed,free_cancellation,breakfast_included,pay_at_hotel,location_score,free_taxi
379,Hôtel Gérando,https://www.booking.com/hotel/fr/gerando.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=380&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=23978702_89813774_0_1_0&highlighted_blocks=23978702_89813774_0_1_0&matching_block_id=23978702_89813774_0_1_0&sr_pri_blocks=23978702_89813774_0_1_0__84133&from_sustainable_property_sr=1&from=searchresults,€,841,2.9,8.2,2970,Yes,No,Habitación Doble,Yes,No,No,No,No,,No
380,UNE AUTRE CHAMBRE,https://www.booking.com/hotel/fr/une-autre-chambre.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=381&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=1158774302_388610345_2_1_0&highlighted_blocks=1158774302_388610345_2_1_0&matching_block_id=1158774302_388610345_2_1_0&sr_pri_blocks=1158774302_388610345_2_1_0__144630&from=searchresults,€,1446,1.0,9.6,9,Yes,No,Habitación Doble Superior,Yes,No,No,No,No,9.4,No
381,ibis Paris Gare de Lyon Ledru Rollin,https://www.booking.com/hotel/fr/ha-tel-ibis-paris-gare-de-lyon-ledru-rollin.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=382&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=54798204_94490345_2_1_0&highlighted_blocks=54798204_94490345_2_1_0&matching_block_id=54798204_94490345_2_1_0&sr_pri_blocks=54798204_94490345_2_1_0__90434&from_sustainable_property_sr=1&from=searchresults,€,904,1.7,8.1,2173,Yes,No,Habitación Doble Estándar,Yes,No,No,No,No,,No
382,Aparthotel Adagio Access Paris Philippe Auguste,https://www.booking.com/hotel/fr/citea-philippe-auguste.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=383&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=5359001_94272639_2_1_0&highlighted_blocks=5359001_94272639_2_1_0&matching_block_id=5359001_94272639_2_1_0&sr_pri_blocks=5359001_94272639_2_1_0__81237&from=searchresults,€,812,2.9,7.9,1151,Yes,No,Estudio,Yes,Yes,No,No,No,,No
383,Hotel Cambon,https://www.booking.com/hotel/fr/cambon.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=384&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=5525702_99043028_2_1_0&highlighted_blocks=5525702_99043028_2_1_0&matching_block_id=5525702_99043028_2_1_0&sr_pri_blocks=5525702_99043028_2_1_0__194230&from_sustainable_property_sr=1&from=searchresults,€,1942,2.2,8.5,1257,Yes,No,Habitación Doble Clásica,Yes,No,No,No,No,9.7,No
384,ibis Paris Avenue de la Republique,https://www.booking.com/hotel/fr/grand-de-l-avenue-paris.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=385&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=65703301_94499474_2_1_0&highlighted_blocks=65703301_94499474_2_1_0&matching_block_id=65703301_94499474_2_1_0&sr_pri_blocks=65703301_94499474_2_1_0__89424&from_sustainable_property_sr=1&from=searchresults,€,894,1.6,7.9,720,Yes,No,Habitación Doble Estándar,Yes,No,No,No,No,,No
385,Hotel Louvre Saint-Honoré,https://www.booking.com/hotel/fr/louvresainthonore.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=386&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=5003817_91457885_2_1_0&highlighted_blocks=5003817_91457885_2_1_0&matching_block_id=5003817_91457885_2_1_0&sr_pri_blocks=5003817_91457885_2_1_0__190730&from_sustainable_property_sr=1&from=searchresults,€,1907,1.0,8.1,1148,Yes,No,Habitación Doble Deluxe,No,No,No,No,No,9.5,No
386,ibis Paris Gare de Lyon Diderot,https://www.booking.com/hotel/fr/ibis-gare-de-lyon-diderot.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=387&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=54799603_94490365_2_1_0&highlighted_blocks=54799603_94490365_2_1_0&matching_block_id=54799603_94490365_2_1_0&sr_pri_blocks=54799603_94490365_2_1_0__94005&from_sustainable_property_sr=1&from=searchresults,€,940,2.1,8.1,2308,Yes,No,Habitación Doble Estándar,Yes,No,No,No,No,,No
387,Aparthotel Adagio Access Paris Bastille,https://www.booking.com/hotel/fr/adagio-access-paris-bastille.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=388&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=48063203_94473285_2_1_0&highlighted_blocks=48063203_94473285_2_1_0&matching_block_id=48063203_94473285_2_1_0&sr_pri_blocks=48063203_94473285_2_1_0__89666&from_sustainable_property_sr=1&from=searchresults,€,897,1.7,7.8,572,Yes,No,Estudio,Yes,No,No,No,No,,No
388,Hotel Sleeping Belle - Gare de Lyon Bastille,https://www.booking.com/hotel/fr/elysee-gare-de-lyon.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=389&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=42075515_93751925_2_1_0&highlighted_blocks=42075515_93751925_2_1_0&matching_block_id=42075515_93751925_2_1_0&sr_pri_blocks=42075515_93751925_2_1_0__130130&from=searchresults,€,1301,1.7,8.7,2491,Yes,No,Habitación Doble Económica,Yes,No,No,No,No,,No
389,9Confidentiel,https://www.booking.com/hotel/fr/9hotel-confidentiel-paris.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=390&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=368061401_119430142_2_1_0_399517&highlighted_blocks=368061401_119430142_2_1_0_399517&matching_block_id=368061401_119430142_2_1_0_399517&sr_pri_blocks=368061401_119430142_2_1_0_399517_220830&from_sustainable_property_sr=1&from=searchresults,€,2208,400.0,8.8,512,Yes,No,Habitación Doble Superior,Yes,No,No,No,No,9.7,No
390,Hotel de Fleurie - Saint-Germain-des-Pres,https://www.booking.com/hotel/fr/de-fleurie.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=391&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=7992008_91906888_2_1_0&highlighted_blocks=7992008_91906888_2_1_0&matching_block_id=7992008_91906888_2_1_0&sr_pri_blocks=7992008_91906888_2_1_0__157000&from_sustainable_property_sr=1&from=searchresults,€,1570,1.1,8.9,827,Yes,No,Habitación Doble Superior,Yes,No,No,No,No,9.8,No
391,ibis Paris Gare de Lyon Reuilly,https://www.booking.com/hotel/fr/le-quartier-bastille-le-faubourg.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=392&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=5393114_94272993_2_1_0&highlighted_blocks=5393114_94272993_2_1_0&matching_block_id=5393114_94272993_2_1_0&sr_pri_blocks=5393114_94272993_2_1_0__84870&from_sustainable_property_sr=1&from=searchresults,€,849,2.6,8.0,1157,Yes,No,Habitación Estándar - 2 camas individuales,No,Yes,No,No,No,,No
392,Timhotel Paris Gare Montparnasse,https://www.booking.com/hotel/fr/timmontparnasse.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=393&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=5072205_91457977_0_1_0&highlighted_blocks=5072205_91457977_0_1_0&matching_block_id=5072205_91457977_0_1_0&sr_pri_blocks=5072205_91457977_0_1_0__80900&from_sustainable_property_sr=1&from=searchresults,€,809,2.7,7.2,2578,Yes,No,Habitación Doble Confort - 2 camas,No,Yes,No,No,No,,No
393,Hotel Suites Unic Renoir Saint-Germain,https://www.booking.com/hotel/fr/residenceunicrenoir.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=394&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=5068901_88918508_2_1_0&highlighted_blocks=5068901_88918508_2_1_0&matching_block_id=5068901_88918508_2_1_0&sr_pri_blocks=5068901_88918508_2_1_0__83900&from=searchresults,€,839,2.5,7.2,352,Yes,No,Habitación Doble,Yes,No,No,No,No,,No
394,HOTEL SOOKIE,https://www.booking.com/hotel/fr/sookie.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=395&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=733610601_327154233_2_1_0&highlighted_blocks=733610601_327154233_2_1_0&matching_block_id=733610601_327154233_2_1_0&sr_pri_blocks=733610601_327154233_2_1_0__179400&from_sustainable_property_sr=1&from=searchresults,€,1794,1.1,8.6,481,Yes,No,Habitación Doble - 1 o 2 camas,Yes,Yes,No,No,No,9.4,No
395,Hotel Touraine Opera,https://www.booking.com/hotel/fr/touraine-opera.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=396&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=5328702_99095306_2_1_0&highlighted_blocks=5328702_99095306_2_1_0&matching_block_id=5328702_99095306_2_1_0&sr_pri_blocks=5328702_99095306_2_1_0__147170&from_sustainable_property_sr=1&from=searchresults,€,1472,2.5,8.9,2332,Yes,No,Habitación Doble,Yes,No,No,No,No,9.4,No
396,Ibis Styles Paris Pigalle Montmartre,https://www.booking.com/hotel/fr/hotelarcantisfrochot.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=397&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=5108120_94272243_2_1_0&highlighted_blocks=5108120_94272243_2_1_0&matching_block_id=5108120_94272243_2_1_0&sr_pri_blocks=5108120_94272243_2_1_0__102430&from=searchresults,€,1024,2.9,7.2,434,Yes,No,Habitación Doble Estándar,Yes,No,No,No,No,,No
397,Mercure Paris Notre Dame Saint Germain des Prés,https://www.booking.com/hotel/fr/tournotredame.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=398&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=5014020_94271992_2_1_0&highlighted_blocks=5014020_94271992_2_1_0&matching_block_id=5014020_94271992_2_1_0&sr_pri_blocks=5014020_94271992_2_1_0__149401&from_sustainable_property_sr=1&from=searchresults,€,1494,0.9,8.0,740,Yes,No,Habitación Doble Clásica - 2 camas,No,Yes,No,No,No,9.5,No
398,ibis Paris Tour Montparnasse 15eme,https://www.booking.com/hotel/fr/ibis-paris-tour-montparnasse-15eme.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=399&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464418&all_sr_blocks=71823601_94502508_2_1_0&highlighted_blocks=71823601_94502508_2_1_0&matching_block_id=71823601_94502508_2_1_0&sr_pri_blocks=71823601_94502508_2_1_0__99195&from_sustainable_property_sr=1&from=searchresults,€,992,2.7,7.5,623,Yes,Yes,Habitación Doble Estándar,Yes,No,No,No,No,,No
399,Boudoir des Muses,https://www.booking.com/hotel/fr/boudoir-des-muses.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=400&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464423&all_sr_blocks=1041728602_376604467_0_1_0&highlighted_blocks=1041728602_376604467_0_1_0&matching_block_id=1041728602_376604467_0_1_0&sr_pri_blocks=1041728602_376604467_0_1_0__198612&from=searchresults,€,1986,0.9,9.1,8,Yes,No,Habitación Doble Superior,Yes,No,No,No,No,9.4,No
400,Hotel Mercure La Sorbonne Saint-Germain-des-Prés,https://www.booking.com/hotel/fr/paris-la-sorbonne.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=401&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464423&all_sr_blocks=5710301_93700747_2_1_0&highlighted_blocks=5710301_93700747_2_1_0&matching_block_id=5710301_93700747_2_1_0&sr_pri_blocks=5710301_93700747_2_1_0__147030&from_sustainable_property_sr=1&from=searchresults,€,1470,1.0,8.2,407,Yes,No,Habitación Doble Estándar,Yes,No,No,No,No,9.3,No
401,Mercure Paris Gare de l'Est,https://www.booking.com/hotel/fr/mercure-paris-boulevard-magenta.es.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gKWARoRogBAZgBCrgBF8gBDNgBAegBAfgBA4gCAagCA7gCnpDWuAbAAgHSAiQ5Y2Q0NjNmMS0zNWRkLTQzM2YtYmIzMy05YmFiOWFmODA4NTTYAgXgAgE&ucfs=1&arphpl=1&checkin=2024-11-08&checkout=2024-11-13&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=402&sr_order=popularity&nflt=price%3DEUR-1-500-1%3Bclass%3D3%3Bclass%3D4%3Bclass%3D5%3Bmealplan%3D1%3Breview_score%3D70%3Breview_score%3D80%3Breview_score%3D90%3Bdistance%3D3000&srpvid=427da00fc2e40178&srepoch=1729464423&all_sr_blocks=5949302_94278696_2_1_0&highlighted_blocks=5949302_94278696_2_1_0&matching_block_id=5949302_94278696_2_1_0&sr_pri_blocks=5949302_94278696_2_1_0__106643&from_sustainable_property_sr=1&from=searchresults,€,1066,2.2,7.9,1280,Yes,Yes,Habitación Doble Clásica Â,No,Yes,No,No,No,,No
